price,bedrooms,sqft_living,grade,bathrooms,sqft_lot,floors,waterfront,view,condition
528000.0,4,1860,7,1.75,9750,1.0,0,0,3
545000.0,4,1940,8,1.75,8990,1.0,0,0,4
575000.0,2,1680,8,2.0,6194,1.0,0,0,3
235000.0,4,1770,8,2.75,10184,1.0,0,0,3
272000.0,3,1790,8,2.5,6371,2.0,0,0,3
380000.0,4,1720,8,1.75,9600,1.0,0,0,4
195000.0,3,1280,7,1.0,6967,1.5,0,0,3
297000.0,3,1690,7,2.5,4988,2.0,0,0,3
349000.0,4,2190,8,2.5,7294,2.0,0,0,3
320000.0,2,710,6,1.0,5200,1.0,0,2,4
319990.0,4,1890,7,1.5,10707,1.0,0,0,3
439900.0,2,1410,8,2.0,12282,1.5,0,0,5
429000.0,3,2210,8,3.25,3600,2.0,0,0,3
272500.0,3,1540,7,2.0,6250,1.0,0,0,3
400000.0,4,1350,7,2.0,7255,1.0,0,0,4
462000.0,5,1380,7,2.0,4300,1.5,0,0,3
510000.0,2,890,7,1.0,6095,1.0,0,0,3
550000.0,3,1900,8,2.5,3255,2.0,0,0,3
150000.0,3,1240,6,1.0,5200,1.0,0,0,3
460000.0,3,1730,7,2.5,8490,1.0,0,0,3
632500.0,4,2090,10,2.5,10306,2.0,0,0,3
361000.0,3,1650,7,1.75,11220,1.0,0,0,4
437000.0,3,1130,8,2.25,1221,2.0,0,0,3
370000.0,6,3240,6,2.75,5750,1.0,0,0,4
884250.0,4,3840,10,2.5,12151,2.0,0,0,3
225000.0,3,1200,6,1.0,9936,1.0,0,0,4
235000.0,2,870,6,1.0,5000,1.0,0,0,3
767500.0,6,2410,9,3.5,6000,2.0,0,4,3
1200000.0,3,1560,6,1.75,8078,1.5,1,4,4
715000.0,3,2410,9,2.5,46609,2.0,0,0,3
417000.0,4,2300,7,2.25,7700,1.0,0,0,3
199000.0,3,1390,7,1.0,12145,1.0,0,0,4
875000.0,5,2920,8,2.5,5568,2.0,0,0,3
545000.0,4,1370,7,1.5,3708,1.5,0,0,3
192500.0,2,950,6,1.0,7692,1.0,0,0,3
822500.0,3,3090,10,2.5,7708,2.0,0,0,3
800000.0,4,2390,9,2.5,10000,1.0,0,0,3
1250000.0,3,2070,9,2.5,4944,2.0,0,0,3
295000.0,3,1460,7,2.5,7936,2.0,0,0,3
419000.0,2,1510,8,1.75,4980,1.0,0,0,3
1200000.0,5,5180,11,3.25,19606,1.0,0,0,3
750000.0,4,3430,11,2.75,13907,2.0,0,0,3
502000.0,4,1700,7,1.5,8400,1.0,0,0,3
1030000.0,3,2640,9,1.75,8000,1.0,0,3,4
398500.0,3,1200,6,1.0,15960,1.5,0,0,3
700000.0,2,1850,7,1.5,4945,1.5,0,2,4
248000.0,5,1510,7,1.5,9078,1.0,0,0,4
800000.0,4,2130,7,2.0,2800,1.0,0,0,5
383000.0,4,2640,9,2.5,8055,2.0,0,0,3
688000.0,4,3000,8,3.0,4000,1.5,0,3,3
521000.0,3,1870,7,2.0,5455,1.0,0,0,5
365000.0,2,990,7,1.0,9223,1.0,0,0,3
491000.0,3,2005,7,2.0,7000,1.0,0,0,3
643000.0,3,2030,8,2.75,7700,1.0,0,0,5
279000.0,3,1500,7,2.5,7350,1.0,0,0,2
583500.0,4,1530,7,1.0,3900,1.5,0,0,4
310000.0,3,1990,7,2.5,3600,2.0,0,0,3
310000.0,3,1420,7,1.75,7650,1.0,0,0,4
280000.0,3,1400,6,1.0,13975,1.0,0,0,4
272000.0,4,1870,7,2.5,5692,2.0,0,0,3
870000.0,4,3040,9,3.0,36246,1.5,0,0,3
307000.0,3,1790,7,2.0,7259,1.0,0,0,3
490000.0,2,1590,7,1.5,4500,1.0,0,0,4
399950.0,3,2050,7,2.0,9396,1.0,0,0,5
1640000.0,5,4220,10,3.5,26784,1.0,0,0,3
989000.0,5,4030,11,4.5,13474,2.0,0,0,3
264950.0,4,1770,7,1.75,9011,1.0,0,0,5
491500.0,4,2100,8,2.75,7236,1.0,0,0,3
345000.0,3,2120,7,2.25,15003,2.0,0,0,3
339900.0,4,2600,8,1.75,18042,1.0,0,0,4
852000.0,3,2400,7,3.0,4000,2.0,0,0,3
585000.0,5,3180,7,3.5,40946,1.0,0,3,3
723000.0,4,2790,8,2.0,8793,1.0,0,0,4
594000.0,3,2080,8,2.25,70567,2.0,0,0,3
405000.0,2,1370,7,1.5,4102,2.0,0,0,4
725500.0,4,2790,9,2.5,74495,2.0,0,0,3
800000.0,2,1740,8,1.0,5719,1.0,0,0,3
180500.0,3,1800,7,2.5,8518,2.0,0,0,3
325000.0,3,1800,7,2.5,8518,2.0,0,0,3
235000.0,3,1190,7,1.75,7280,1.0,0,0,4
330000.0,2,860,7,1.0,8308,1.0,0,0,4
678500.0,3,2460,8,2.0,6600,1.0,0,2,4
463000.0,4,1980,7,2.5,6660,2.0,0,0,4
250000.0,2,670,6,1.0,4640,1.0,0,0,3
655000.0,3,1410,8,2.0,4800,1.5,0,0,4
239900.0,4,1860,8,2.25,7000,1.0,0,0,3
185000.0,3,980,7,1.0,9135,1.0,0,0,3
1740000.0,4,3040,9,2.25,5000,2.0,0,3,4
251700.0,3,1810,7,2.25,11800,1.0,0,0,3
400000.0,4,1560,8,2.0,8250,1.0,0,0,3
735000.0,4,2100,8,1.75,7960,1.0,0,0,3
1700000.0,5,2500,8,2.0,15250,2.0,1,4,5
82500.0,2,520,5,1.0,22334,1.0,0,0,2
765000.0,4,3010,10,4.0,7221,2.0,0,0,3
292500.0,4,2140,7,1.75,8162,1.0,0,0,3
270000.0,3,2390,7,2.25,7000,1.0,0,0,4
415000.0,2,1510,7,1.0,6807,1.0,0,0,3
950000.0,4,2210,7,1.75,19025,1.0,0,0,4
353000.0,3,2170,7,2.75,8396,2.0,0,0,3
670950.0,3,1790,8,2.5,2375,3.0,0,0,3
280950.0,3,1390,7,1.75,8700,1.0,0,3,4
585000.0,3,1850,8,1.75,7735,1.0,0,0,4
525000.0,2,1480,8,1.5,43645,1.0,0,0,3
605000.0,3,1850,8,1.75,8823,1.0,0,0,4
1010000.0,4,3350,9,3.5,3752,2.0,0,0,3
245990.0,3,1040,7,1.0,8410,1.0,0,0,3
535000.0,4,2810,10,2.25,12607,2.0,0,0,3
410000.0,1,1010,7,1.5,5750,1.0,0,0,3
550000.0,3,2250,8,2.5,7752,2.0,0,0,4
665000.0,3,1800,8,1.75,8000,1.0,0,0,3
455000.0,3,2400,7,1.0,17239,1.0,0,0,4
440000.0,4,1780,7,1.0,4000,1.5,0,0,3
332000.0,3,2120,9,2.25,14915,1.0,0,0,3
280000.0,3,1860,7,2.5,6607,2.0,0,0,3
570000.0,3,1460,8,3.5,1021,2.0,0,0,3
250000.0,3,1230,7,1.0,10350,1.0,0,0,4
238000.0,2,1088,6,1.0,8453,1.0,0,0,3
265000.0,3,800,6,1.0,5760,1.0,0,0,3
306000.0,3,1190,7,1.0,10350,1.0,0,0,4
345000.0,5,1940,7,2.75,4182,1.0,0,0,3
765000.0,4,3300,9,2.5,10764,1.0,0,0,4
346300.0,4,2590,8,2.5,11018,2.0,0,0,3
342500.0,3,2080,8,2.0,11375,1.0,0,0,3
501000.0,4,2680,7,2.25,5439,2.0,0,0,3
270000.0,3,1670,7,2.5,8364,1.0,0,0,4
638000.0,3,1830,8,1.0,4400,1.5,0,0,4
460000.0,3,1400,8,1.75,2003,1.0,0,0,4
760000.0,4,2770,7,1.75,8521,1.0,0,0,4
1090000.0,3,3630,9,2.5,11019,1.0,0,0,4
234000.0,3,1040,6,1.0,8128,1.0,0,0,3
1650000.0,3,2690,10,2.75,8890,2.0,1,4,4
488000.0,5,2020,7,2.0,5000,1.5,0,0,4
1550000.0,5,2450,9,2.5,20805,2.0,0,0,4
499000.0,4,2030,7,3.0,12675,2.0,0,0,3
150000.0,3,1450,7,1.0,6776,1.0,0,0,3
333000.0,4,2400,8,2.5,7270,2.0,0,0,3
700000.0,4,2870,8,2.75,8625,1.0,0,1,4
275000.0,4,1340,7,1.0,22500,1.5,0,0,3
330000.0,3,1680,7,2.5,11312,1.0,0,0,3
360000.0,4,1850,7,2.0,8827,1.0,0,0,3
467000.0,3,1220,7,1.0,8040,1.5,0,0,3
568000.0,3,2320,9,2.5,57063,1.0,0,0,4
605000.0,5,3220,8,2.25,9603,2.0,0,0,3
750000.0,4,3190,9,2.75,9023,2.0,0,0,3
760000.0,3,3530,10,2.75,69834,2.0,0,0,3
265000.0,3,2050,7,1.75,10519,1.0,0,0,3
490000.0,3,1720,7,1.75,12540,1.0,0,0,4
360000.0,4,2850,8,2.5,4650,2.0,0,0,3
311750.0,4,2270,7,2.25,12000,1.0,0,0,4
399000.0,3,1880,8,2.25,12473,1.0,0,0,3
347000.0,4,2770,8,2.5,9751,2.0,0,0,3
1680000.0,4,4490,12,3.75,34982,2.0,0,0,3
585000.0,4,3110,9,2.5,6479,2.0,0,0,3
340000.0,4,2360,8,2.5,7475,2.0,0,0,3
612000.0,3,2180,8,2.5,5496,2.0,0,0,3
230000.0,2,1910,8,1.75,3376,2.0,0,0,3
604000.0,4,2260,9,2.5,7753,2.0,0,0,3
250000.0,3,1770,7,1.75,8868,1.0,0,0,4
258500.0,3,1460,7,2.0,7930,1.0,0,0,3
783000.0,4,2080,8,2.75,5000,1.0,0,0,5
1050000.0,5,2960,8,2.25,7680,1.0,0,2,5
760000.0,4,3220,9,2.5,4031,2.0,0,0,3
276000.0,3,1140,7,1.0,5000,1.0,0,0,3
550000.0,4,1660,8,2.0,12377,1.0,0,0,3
398000.0,4,1430,7,1.0,6240,1.5,0,0,5
775000.0,3,1820,8,3.0,4300,1.5,0,0,4
1030000.0,4,3540,8,3.0,10202,2.0,0,0,3
327000.0,4,1620,7,1.0,6000,1.5,0,0,5
564500.0,4,3100,8,2.75,14568,2.0,0,0,3
782000.0,4,1500,7,1.75,6820,1.5,0,0,5
398000.0,4,2820,9,2.5,5510,2.0,0,0,3
257000.0,3,1850,6,1.75,10920,1.5,0,0,3
235000.0,4,1570,7,2.0,9415,2.0,0,0,4
453000.0,4,2300,8,2.75,37533,1.0,0,3,5
535000.0,2,920,6,1.0,9000,1.0,0,0,1
275000.0,3,1600,8,2.5,7000,2.0,0,0,4
665000.0,3,2630,9,2.5,10047,2.0,0,0,3
670000.0,4,3020,8,2.75,13530,1.0,0,0,4
465000.0,3,1490,7,1.75,10757,1.0,0,0,3
210000.0,3,1160,7,1.5,5200,1.0,0,0,5
265000.0,4,2040,8,2.5,4443,2.0,0,0,3
426000.0,2,1550,8,2.5,2657,2.0,0,0,4
529219.0,4,1990,8,2.25,7610,1.0,0,0,4
600000.0,3,1900,7,2.25,46609,1.5,0,0,4
875000.0,5,3840,9,3.5,8279,2.0,0,0,3
608000.0,4,2400,7,3.0,7680,1.0,0,0,3
220000.0,3,1660,7,1.0,21514,1.0,0,0,4
295450.0,3,2030,8,2.0,17120,1.0,0,2,4
315000.0,2,840,7,1.0,5087,1.0,0,0,3
205000.0,4,1450,7,2.0,8175,1.0,0,0,4
310000.0,3,1460,7,1.5,9908,1.0,0,0,3
1000000.0,5,2010,9,1.0,5210,1.5,0,0,3
525000.0,4,2910,9,2.5,7631,2.0,0,2,3
284000.0,4,1880,7,1.75,8800,1.0,0,0,3
510000.0,3,2170,8,1.75,26460,1.0,0,0,3
405000.0,2,1260,7,1.0,4377,1.0,0,0,4
509950.0,3,1970,8,2.5,9153,2.0,0,0,3
600000.0,4,2090,8,2.25,45738,2.0,0,0,3
990000.0,4,3450,10,3.75,4940,2.0,0,0,3
280005.0,3,1130,7,1.5,7200,1.0,0,0,3
700000.0,3,2600,8,1.75,7668,1.0,0,0,4
330000.0,3,1030,7,1.0,7620,1.0,0,0,3
340000.0,2,1700,7,1.0,6718,1.0,0,2,3
468000.0,2,1480,8,2.5,2167,2.0,0,0,3
1340000.0,4,4250,9,2.5,19387,2.0,0,2,4
515000.0,3,1600,8,1.75,20873,1.0,0,0,3
245000.0,4,1870,7,2.0,8750,1.0,0,2,3
265000.0,3,1440,7,2.5,7741,1.0,0,0,4
372400.0,3,2720,9,2.5,11937,2.0,0,0,3
390000.0,3,1240,6,1.5,8410,1.0,0,0,5
208000.0,3,1020,7,1.0,6120,1.0,0,0,4
273000.0,2,1180,6,0.5,7750,1.0,0,0,4
455000.0,5,3080,8,3.5,7759,2.0,0,0,3
270000.0,4,1750,7,2.5,6397,2.0,0,0,3
618000.0,4,2530,7,2.25,8736,1.0,0,0,4
213550.0,3,1580,7,2.5,8541,2.0,0,0,3
210000.0,5,2340,7,1.75,9148,2.0,0,0,3
403500.0,4,2400,7,2.75,3844,1.0,0,0,5
235000.0,3,1300,7,1.5,7600,1.0,0,0,4
287500.0,3,1760,6,2.0,7147,1.0,0,0,4
546800.0,4,1520,7,1.5,5910,1.0,0,0,3
183000.0,3,1070,6,1.75,8100,1.0,0,0,4
299500.0,3,1280,6,1.0,6726,1.0,0,0,3
610000.0,4,1660,8,2.25,7350,1.0,0,0,3
288350.0,3,1860,7,1.5,7963,1.0,0,0,3
500000.0,2,950,7,1.0,4500,1.0,0,2,3
625000.0,4,2140,7,2.75,4000,1.0,0,0,3
418000.0,2,1480,7,1.5,1349,2.0,0,0,3
660000.0,3,2260,8,3.0,1825,2.0,0,0,3
775000.0,4,2300,9,2.5,6158,2.0,0,0,3
429500.0,3,1650,7,2.75,7272,1.0,0,0,4
569000.0,3,1990,7,2.0,3000,1.5,0,0,3
250000.0,4,1960,7,2.0,7560,1.0,0,0,5
225000.0,3,1310,7,1.5,10491,1.0,0,0,4
530000.0,4,2450,9,2.75,15002,1.0,0,0,5
306000.0,3,910,7,1.0,8658,1.0,0,0,3
517100.0,3,1580,7,1.75,9719,1.0,0,0,5
354950.0,3,1780,7,1.75,9689,1.0,0,0,3
348000.0,3,1040,6,1.5,1824,1.0,0,0,3
522250.0,4,2340,8,2.5,41600,1.0,0,0,3
275000.0,3,1720,8,2.5,8755,1.0,0,0,3
390000.0,3,1600,7,1.5,10440,1.0,0,0,3
260000.0,3,1320,7,1.5,9750,1.0,0,0,3
585000.0,5,2350,8,2.75,4178,1.5,0,0,3
605000.0,5,2740,7,2.75,5616,1.5,0,0,5
342000.0,4,2300,8,2.5,6448,2.0,0,0,3
900000.0,5,4350,10,3.0,37169,2.0,0,0,3
252000.0,3,1430,7,1.75,7700,1.0,0,0,4
357000.0,3,2400,9,1.75,14012,1.0,0,0,3
370000.0,3,940,6,1.0,7910,1.0,0,0,4
322500.0,3,1020,7,1.0,13504,1.0,0,0,5
210000.0,2,1680,7,2.0,5756,2.0,0,0,4
290000.0,2,1340,7,1.0,9840,1.0,0,0,3
860000.0,4,3960,10,3.25,7012,2.0,0,0,3
302000.0,6,2650,8,2.0,4621,1.5,0,0,3
369160.0,4,2120,8,2.25,9680,2.0,0,2,4
1190000.0,4,2850,9,2.75,3000,2.5,0,0,3
993000.0,4,2850,8,2.0,14810,2.0,0,0,5
380000.0,6,1870,7,2.0,6969,1.0,0,0,4
635000.0,4,2660,7,2.0,8160,1.0,0,0,4
260000.0,3,1190,6,1.0,11120,1.0,0,0,3
243000.0,2,1770,7,1.0,5522,1.5,0,0,4
1400000.0,4,2770,9,2.5,8879,2.0,0,0,3
665000.0,4,2080,8,2.5,8100,1.0,0,2,5
898000.0,5,2700,9,2.25,9000,2.0,0,0,5
583000.0,4,2200,8,2.75,9453,1.0,0,0,5
429000.0,4,2160,8,1.75,7700,2.0,0,0,2
471000.0,3,2010,8,2.5,4059,2.0,0,0,3
1810000.0,3,3780,9,3.5,8295,2.0,0,0,3
739500.0,3,4460,9,3.25,51177,2.0,0,0,3
450000.0,3,1770,8,1.5,17208,1.0,0,0,3
552500.0,3,1430,7,1.0,5000,1.0,0,0,3
437000.0,4,1700,7,1.75,10642,1.0,0,0,4
270000.0,4,1830,7,2.0,5220,1.5,0,0,3
226740.0,3,1410,7,1.5,8800,1.0,0,0,4
446500.0,4,3060,8,2.5,7920,1.0,0,0,3
283000.0,3,1820,7,2.0,15068,2.0,0,2,3
445000.0,4,2430,7,1.75,13211,1.5,0,0,4
250000.0,2,740,6,1.0,6840,1.0,0,0,5
307000.0,3,770,6,1.0,6552,1.0,0,0,3
315000.0,4,2200,8,2.75,8580,1.0,0,0,3
555000.0,3,2920,7,3.0,23085,1.5,0,2,3
264900.0,4,2040,7,2.5,7000,1.0,0,0,3
510000.0,3,1600,7,2.0,4510,1.0,0,0,3
328000.0,4,1990,7,2.5,3980,2.0,0,0,3
358000.0,4,1830,7,2.5,7308,2.0,0,0,3
325000.0,3,2540,7,2.5,4260,2.0,0,0,3
1370000.0,2,2700,9,3.25,3444,3.0,1,3,3
230000.0,4,1440,7,2.0,10800,1.0,0,0,4
545000.0,3,1550,7,2.0,4000,1.0,0,0,3
705380.0,3,2490,9,2.5,4343,2.0,0,0,3
459000.0,5,2650,7,2.5,12987,1.0,0,0,4
815000.0,4,2000,8,2.25,3800,2.0,0,0,3
495000.0,6,3440,8,5.0,4500,2.0,0,0,3
520000.0,3,2280,9,2.5,58712,2.5,0,3,3
430000.0,2,1320,7,1.5,1194,3.0,0,0,3
255000.0,4,2070,8,2.5,7800,2.0,0,0,3
588000.0,3,1860,7,2.0,4777,2.0,0,0,5
350000.0,3,940,6,1.0,7811,1.0,0,0,3
625000.0,4,2290,7,2.75,21486,1.0,0,2,5
172500.0,2,1510,6,2.0,20685,1.0,0,0,2
554000.0,3,1830,7,2.0,3500,1.5,0,0,5
775000.0,4,3090,9,2.5,7112,2.0,0,0,3
618000.0,3,3200,9,2.75,12682,2.0,0,1,3
305000.0,4,1560,6,1.0,8450,1.5,0,0,4
232000.0,3,1280,7,2.0,13356,1.0,0,0,3
262000.0,4,2020,7,2.5,6236,2.0,0,0,3
234000.0,3,1040,7,1.0,8122,1.0,0,0,5
500000.0,4,2260,7,2.75,7209,1.0,0,3,3
278000.0,3,860,6,1.0,7632,1.0,0,0,3
230000.0,5,1920,7,1.0,19040,1.0,0,0,3
500000.0,4,2290,8,1.75,9215,1.0,0,0,5
366500.0,4,2070,7,2.75,9300,1.0,0,0,5
665000.0,6,4250,7,3.0,4400,2.5,0,0,4
1100000.0,3,2220,9,1.5,4830,2.0,0,3,3
575000.0,2,1840,8,1.75,4076,1.0,0,0,3
674750.0,4,2590,10,2.5,9753,2.0,0,0,3
719000.0,5,3110,7,2.0,6131,1.0,0,0,5
482000.0,3,2600,7,1.75,105587,1.0,0,0,4
254000.0,2,1060,6,1.0,8187,1.0,0,0,4
443725.0,3,1250,7,1.75,3880,1.0,0,0,4
575000.0,4,2520,8,2.5,35636,2.0,0,0,3
469000.0,3,2070,8,2.25,9957,1.0,0,0,3
175000.0,2,1300,6,1.0,44431,1.0,0,0,5
437000.0,5,2190,7,2.0,8316,1.0,0,0,3
550000.0,4,2760,8,3.0,13113,1.0,0,0,4
172040.0,3,1710,7,2.25,7134,1.0,0,0,4
363000.0,3,1750,8,2.0,7000,1.0,0,0,3
282000.0,3,1552,7,2.25,3600,2.0,0,0,3
400000.0,6,2350,8,2.0,6554,2.0,0,1,3
650000.0,5,5110,10,3.5,10018,2.0,0,0,3
365000.0,3,1720,7,2.5,99916,2.0,0,0,4
269950.0,4,1960,8,2.5,7230,2.0,0,0,3
260000.0,2,1270,6,1.0,19602,1.0,0,0,3
193000.0,3,1180,7,1.5,7000,1.0,0,0,4
340000.0,4,2230,8,2.25,6791,2.0,0,0,3
900000.0,4,4700,10,3.25,38412,2.0,0,0,3
371000.0,3,2150,8,2.5,8361,2.0,0,0,3
592000.0,3,2400,8,2.5,81892,2.0,0,0,3
300000.0,3,1830,7,2.5,12750,2.0,0,0,3
449950.0,4,2800,8,3.0,6977,2.0,0,0,3
299500.0,3,2090,8,2.5,7163,2.0,0,0,3
995000.0,4,2340,9,2.25,13406,1.0,0,0,4
335000.0,4,1670,7,1.75,9472,1.0,0,0,3
280000.0,4,1990,8,2.25,7350,1.0,0,0,4
446000.0,4,2270,7,2.25,7800,1.0,0,0,3
1540000.0,4,4910,10,2.75,15139,1.0,0,0,4
325000.0,3,950,6,1.0,4500,1.0,0,0,4
450000.0,3,1610,7,1.75,11200,1.0,0,0,3
322500.0,4,1940,7,2.5,7107,2.0,0,0,3
453000.0,3,1210,7,1.0,9473,1.0,0,0,5
655000.0,4,2570,9,2.5,4412,2.0,0,0,3
603000.0,3,1700,7,2.25,2800,2.0,0,0,5
235000.0,4,1610,6,1.0,24000,1.5,0,0,3
968933.0,4,4120,11,3.5,7304,2.0,0,0,3
1020000.0,3,2880,8,3.5,11340,1.0,0,0,3
435000.0,4,1990,8,2.25,8548,2.0,0,0,3
242000.0,3,1260,7,2.0,8092,1.0,0,0,3
810000.0,4,3010,9,2.75,10450,2.0,0,0,3
625000.0,3,2410,8,2.5,64073,1.0,0,0,4
165000.0,3,1280,7,1.5,7742,1.0,0,0,3
335000.0,3,2320,7,1.0,6750,1.0,0,0,3
286700.0,3,1220,6,1.0,6600,1.0,0,0,3
699000.0,2,1400,8,1.5,4050,1.0,0,0,4
280000.0,3,1590,7,1.75,7280,1.0,0,0,3
580000.0,4,2220,8,2.5,7064,2.0,0,0,3
754800.0,2,2770,8,2.5,7781,2.0,0,0,3
525000.0,4,2303,8,2.5,16801,2.0,0,0,3
562000.0,3,1600,8,1.75,10530,1.0,0,2,3
575000.0,4,1280,7,1.75,6060,1.0,0,0,3
808900.0,5,2900,9,2.5,5901,2.0,0,0,3
992000.0,3,2950,10,2.25,15207,1.0,0,0,4
335000.0,3,1700,7,2.5,6698,2.0,0,0,3
473000.0,3,1050,7,2.75,7200,1.0,0,0,3
350000.0,4,2990,8,2.75,11210,1.0,0,1,4
1600000.0,5,3100,9,2.5,5374,2.5,0,0,4
305500.0,3,1240,7,1.0,6090,1.0,0,0,4
306000.0,2,780,7,1.0,13500,1.0,0,0,4
233000.0,2,850,8,2.25,1656,2.0,0,0,3
490000.0,3,1540,8,1.75,9000,1.0,0,0,3
445000.0,4,2280,8,2.5,42077,2.0,0,0,3
355000.0,3,2550,7,2.25,9674,1.0,0,0,3
360000.0,2,1770,8,2.0,7607,1.0,0,0,4
737500.0,3,2320,7,1.75,10900,2.0,0,0,3
985000.0,3,2600,8,3.5,11920,2.0,0,0,5
349950.0,2,1570,8,3.25,2031,2.0,0,0,3
520000.0,4,3060,8,2.5,7161,2.0,0,0,3
355950.0,4,1960,7,2.5,8540,1.0,0,0,3
485000.0,5,3270,9,2.5,6129,2.0,0,0,3
143000.0,3,1090,6,1.0,3315,1.0,0,0,4
355000.0,3,940,7,1.0,8512,1.0,0,0,4
1130000.0,5,3880,9,3.5,13885,2.0,0,3,4
200000.0,5,1770,7,1.75,15525,1.0,0,0,4
913000.0,4,3640,11,2.5,10576,2.0,0,0,3
1600000.0,3,3160,9,2.5,12824,1.0,0,2,4
409900.0,2,1590,9,2.5,1845,2.0,0,0,3
265000.0,4,1290,6,1.0,6034,1.0,0,0,3
740000.0,5,3655,8,3.0,51836,1.0,0,0,5
306000.0,4,2490,7,2.5,8124,2.0,0,0,3
381000.0,3,1470,7,2.5,3999,2.0,0,0,3
1220000.0,3,3960,10,3.25,6132,2.0,0,3,3
1050000.0,3,3190,8,3.5,29982,1.0,0,3,4
408000.0,2,810,6,1.0,7440,1.0,0,0,5
739900.0,5,2980,9,2.5,5377,2.0,0,0,3
674250.0,4,2780,9,2.5,35000,1.0,0,0,4
438400.0,2,1340,7,1.0,8100,1.0,0,0,4
1700000.0,5,4930,11,5.0,14649,2.0,0,3,3
703000.0,3,1360,8,2.0,5980,1.5,0,0,3
262000.0,3,1320,7,1.75,6530,1.0,0,0,4
353000.0,3,1210,7,2.0,14499,1.0,0,0,3
500000.0,4,1940,8,2.5,7607,2.0,0,0,3
1280000.0,4,3160,9,2.5,4620,1.5,0,4,3
332000.0,4,1980,8,2.5,6566,2.0,0,0,3
824000.0,4,2320,9,2.5,14240,1.0,0,0,4
290000.0,4,1660,7,2.0,4788,1.0,0,0,3
700000.0,3,1660,9,2.5,1545,2.0,0,2,3
550000.0,2,1080,7,1.0,3420,1.0,0,0,4
549000.0,2,1510,7,1.0,11165,1.5,0,0,4
1870000.0,4,2950,9,2.5,43560,1.0,0,2,4
858000.0,4,3070,9,2.25,13720,2.0,0,0,3
345000.0,2,970,7,1.0,10423,1.0,0,0,3
340000.0,4,2140,8,1.75,11651,2.5,0,0,3
1220000.0,4,2570,9,2.25,9600,2.5,0,0,4
275000.0,3,1260,7,2.25,1488,3.0,0,0,3
405000.0,3,1220,7,1.0,7771,1.0,0,0,3
432500.0,3,1720,7,2.0,8145,2.0,0,0,5
236500.0,4,2140,6,1.0,4217,1.5,0,0,3
679000.0,4,1420,8,1.5,4923,1.5,0,0,4
543000.0,4,2060,8,2.5,8451,2.0,0,0,3
294000.0,3,1320,7,1.0,9520,1.0,0,0,3
340500.0,3,1810,7,1.75,10463,1.0,0,0,4
1010000.0,4,2980,9,2.5,16263,2.0,0,0,3
335000.0,2,1350,8,2.0,2560,1.0,0,0,3
425000.0,3,1540,7,2.0,8011,1.0,0,0,3
353000.0,3,2510,8,2.5,9240,2.0,0,0,4
540000.0,3,1670,8,2.5,5146,2.0,0,0,3
640000.0,5,3690,9,3.5,11928,2.0,0,0,3
339950.0,3,1320,8,1.0,11457,1.0,0,0,3
195000.0,3,1510,7,1.75,8400,1.0,0,0,2
322000.0,3,1510,7,1.75,8400,1.0,0,0,2
660000.0,4,1870,8,1.75,10450,1.0,0,0,3
280000.0,6,2400,7,3.0,9373,2.0,0,0,3
300000.0,6,2400,7,3.0,9373,2.0,0,0,3
207500.0,3,1170,6,1.0,8816,1.0,0,0,4
195000.0,3,1190,7,1.5,8726,1.0,0,0,3
700000.0,3,2080,7,2.0,3880,1.0,0,0,5
560000.0,4,2150,7,1.75,8555,1.0,0,2,4
260000.0,3,1580,7,1.75,7344,1.0,0,0,5
575000.0,3,1580,7,1.75,7344,1.0,0,0,5
475000.0,3,2370,8,2.5,3239,2.0,0,0,3
285000.0,3,1840,7,1.75,8601,1.0,0,0,3
753888.0,4,2660,9,2.5,5500,2.0,0,2,3
650000.0,3,2190,9,2.5,3600,2.0,0,0,3
620000.0,3,1660,7,2.25,3478,1.5,0,0,4
526000.0,3,1780,7,1.75,37801,1.0,0,0,3
155000.0,2,700,6,1.0,5200,1.0,0,0,5
342000.0,4,1570,7,2.0,11200,1.0,0,0,3
608000.0,4,2690,7,2.5,4736,2.0,0,0,3
179900.0,2,680,6,1.0,6400,1.0,0,0,3
1250000.0,6,3750,9,3.25,14150,2.0,0,2,5
166000.0,3,1010,7,1.0,11675,1.0,0,0,3
462000.0,3,1710,8,1.5,4500,1.5,0,0,3
545000.0,4,2090,8,2.5,6023,2.0,0,0,3
415000.0,3,1560,7,1.0,4500,1.5,0,0,3
269000.0,3,1560,7,2.5,4200,2.0,0,0,3
356500.0,4,2570,8,2.5,11473,2.0,0,0,3
225000.0,3,1010,6,1.0,7633,1.0,0,0,4
175000.0,2,1020,6,1.0,5130,1.0,0,0,4
549000.0,5,1710,8,2.5,9720,2.0,0,0,4
535000.0,3,2300,8,2.75,12197,2.0,0,0,3
627000.0,4,1990,8,2.25,7712,1.0,0,0,3
565000.0,3,2730,9,2.0,15677,2.5,0,3,3
392450.0,4,2195,7,2.0,2681,1.0,0,0,3
509000.0,2,1560,8,2.0,4675,1.0,0,0,3
340000.0,3,1400,7,2.5,4800,1.0,0,0,3
537000.0,3,1400,7,2.5,4800,1.0,0,0,3
865000.0,4,3690,10,3.0,9892,2.0,0,0,3
358000.0,2,1140,7,1.0,8340,1.0,0,0,3
595000.0,4,1920,7,2.25,3225,1.5,0,0,5
661000.0,4,2496,9,2.5,8058,2.0,0,0,3
419950.0,3,2280,7,2.25,8500,1.0,0,0,4
